Species1,Species2,Species3,Time
281,1526,1,1580
278,1595,2,1581
271,1553,0,1582
271,1529,0,1583
292,1569,2,1584
286,1550,1,1585
248,1570,1,1586
255,1578,0,1587
251,1574,0,1588
254,1577,0,1589
250,1572,0,1590
254,1616,0,1591
228,1623,0,1592
282,1357,0,1593
447,797,0,1594
491,489,0,1595
606,219,0,1596
657,102,0,1597
620,60,0,1598
647,64,0,1599
670,57,0,1600
683,74,0,1601
607,87,0,1602
601,67,0,1603
707,69,0,1604
659,69,0,1605
728,74,0,1606
713,82,0,1607
697,80,0,1608
689,91,0,1609
721,76,0,1610
702,105,0,1611
703,100,0,1612
714,91,0,1613
767,90,0,1614
783,105,0,1615
758,92,0,1616
770,106,0,1617
780,97,0,1618
796,93,0,1619
791,120,0,1620
802,110,0,1621
810,107,0,1622
793,92,0,1623
780,119,0,1624
802,88,0,1625
801,120,0,1626
805,108,0,1627
801,127,0,1628
786,112,0,1629
870,109,0,1630
816,108,0,1631
840,103,0,1632
862,112,0,1633
863,150,0,1634
872,119,0,1635
880,123,0,1636
876,129,0,1637
882,140,0,1638
917,125,0,1639
871,136,0,1640
890,146,0,1641
898,145,0,1642
913,140,0,1643
933,155,0,1644
923,140,0,1645
956,131,0,1646
895,147,0,1647
972,160,0,1648
959,151,0,1649
984,170,0,1650
948,170,0,1651
931,170,0,1652
939,179,0,1653
971,162,0,1654
955,174,0,1655
977,167,0,1656
987,190,0,1657
1017,183,0,1658
972,192,0,1659
991,188,0,1660
974,179,0,1661
1018,163,0,1662
1019,176,0,1663
1036,184,0,1664
1042,176,0,1665
998,191,0,1666
1011,198,0,1667
1029,197,0,1668
981,202,0,1669
1050,185,0,1670
995,209,0,1671
1022,221,0,1672
1025,199,0,1673
1038,210,0,1674
998,219,0,1675
1024,233,0,1676
1056,230,0,1677
1071,214,0,1678
1024,228,0,1679
1051,250,0,1680
1038,247,0,1681
1091,220,0,1682
1052,232,0,1683
1098,233,0,1684
1055,258,0,1685
1081,233,0,1686
1096,228,0,1687
1084,255,0,1688
1059,263,0,1689
1076,265,0,1690
1068,242,0,1691
1096,270,0,1692
1094,243,0,1693
1161,251,0,1694
1071,286,0,1695
1088,270,0,1696
1162,225,0,1697
1112,272,0,1698
1128,279,0,1699
1098,306,0,1700
1100,259,0,1701
1125,299,0,1702
1107,290,0,1703
1138,305,0,1704
1051,291,0,1705
1126,280,0,1706
1055,305,0,1707
1134,297,0,1708
1133,307,0,1709
1067,283,0,1710
1077,296,0,1711
1133,301,0,1712
1063,303,0,1713
1107,306,0,1714
1105,329,0,1715
1116,288,0,1716
1118,316,0,1717
1107,325,0,1718
1071,306,0,1719
1096,346,0,1720
1141,328,0,1721
1096,334,0,1722
1125,338,0,1723
1088,366,0,1724
1101,377,0,1725
1088,351,0,1726
1064,382,0,1727
1093,348,0,1728
1084,343,0,1729
1090,347,0,1730
1116,354,0,1731
1071,400,0,1732
1070,354,0,1733
1102,360,0,1734
1140,359,0,1735
1101,366,0,1736
1072,372,0,1737
1103,364,0,1738
1142,370,0,1739
1127,380,0,1740
1102,391,0,1741
1116,421,0,1742
1129,381,0,1743
1106,367,0,1744
1034,408,0,1745
1057,396,0,1746
1062,408,0,1747
1091,433,0,1748
1097,395,0,1749
1067,411,0,1750
1061,418,0,1751
1064,446,0,1752
1091,398,0,1753
1049,463,0,1754
1019,456,0,1755
1044,455,0,1756
1049,474,0,1757
1086,476,0,1758
1053,429,0,1759
1015,512,0,1760
1066,469,0,1761
1036,460,0,1762
1074,481,0,1763
1045,457,0,1764
1025,490,0,1765
1081,474,0,1766
1095,493,0,1767
1078,469,0,1768
1078,468,0,1769
1015,518,0,1770
1094,468,0,1771
1045,507,0,1772
1032,502,0,1773
993,555,0,1774
1042,511,0,1775
1025,521,0,1776
1016,540,0,1777
1029,530,0,1778
1013,534,0,1779
1018,532,0,1780
982,547,0,1781
994,535,0,1782
1045,521,0,1783
1029,541,0,1784
1008,536,0,1785
1028,527,0,1786
991,570,0,1787
973,591,0,1788
1056,515,0,1789
1007,558,0,1790
975,566,0,1791
1045,555,0,1792
970,580,0,1793
1053,549,0,1794
1025,538,0,1795
998,576,0,1796
995,615,0,1797
928,657,0,1798
973,603,0,1799
997,628,0,1800
1012,582,0,1801
1016,587,0,1802
1023,612,0,1803
961,597,0,1804
968,585,0,1805
976,627,0,1806
1003,601,0,1807
972,644,0,1808
982,621,0,1809
964,647,0,1810
930,653,0,1811
983,674,0,1812
1000,645,0,1813
1008,671,0,1814
967,658,0,1815
904,649,0,1816
923,665,0,1817
935,643,0,1818
951,668,0,1819
921,685,0,1820
942,679,0,1821
940,674,0,1822
962,665,0,1823
969,666,0,1824
933,724,0,1825
954,670,0,1826
962,680,0,1827
942,725,0,1828
955,681,0,1829
936,736,0,1830
895,715,0,1831
938,732,0,1832
977,700,0,1833
936,725,0,1834
888,768,0,1835
924,726,0,1836
910,692,0,1837
910,723,0,1838
928,709,0,1839
984,694,0,1840
888,740,0,1841
939,732,0,1842
898,775,0,1843
897,771,0,1844
944,784,0,1845
891,769,0,1846
938,777,0,1847
861,770,0,1848
932,760,0,1849
857,770,0,1850
959,787,0,1851
888,774,0,1852
878,746,0,1853
872,807,0,1854
865,790,0,1855
894,778,0,1856
907,802,0,1857
861,794,0,1858
833,856,0,1859
872,837,0,1860
882,828,0,1861
836,879,0,1862
867,824,0,1863
839,842,0,1864
859,802,0,1865
870,830,0,1866
819,867,0,1867
834,845,0,1868
853,894,0,1869
817,818,0,1870
830,864,0,1871
841,882,0,1872
860,846,0,1873
816,872,0,1874
804,896,0,1875
818,872,0,1876
801,906,0,1877
822,906,0,1878
822,892,0,1879
791,873,0,1880
804,873,0,1881
805,923,0,1882
841,870,0,1883
789,928,0,1884
799,939,0,1885
799,885,0,1886
756,936,0,1887
794,914,0,1888
774,989,0,1889
836,914,0,1890
769,949,0,1891
793,958,0,1892
744,968,0,1893
804,941,0,1894
745,966,0,1895
763,973,0,1896
724,1001,0,1897
753,976,0,1898
715,995,0,1899
756,969,0,1900
777,936,0,1901
752,1004,0,1902
746,998,0,1903
765,962,0,1904
733,984,0,1905
728,1007,0,1906
768,979,0,1907
731,979,0,1908
709,1010,0,1909
733,969,0,1910
706,1000,0,1911
746,971,0,1912
745,1008,0,1913
662,1023,0,1914
688,1072,0,1915
710,1044,0,1916
674,1035,0,1917
689,1019,0,1918
707,1035,0,1919
677,1063,0,1920
649,1057,0,1921
693,1043,0,1922
677,1077,0,1923
696,1088,0,1924
670,1073,0,1925
641,1058,0,1926
641,1102,0,1927
614,1093,0,1928
646,1084,0,1929
663,1056,0,1930
665,1118,0,1931
623,1056,0,1932
640,1109,0,1933
636,1086,0,1934
647,1083,0,1935
613,1129,0,1936
657,1084,0,1937
626,1130,0,1938
583,1157,0,1939
608,1137,0,1940
623,1144,0,1941
633,1115,0,1942
597,1141,0,1943
589,1142,0,1944
579,1128,0,1945
598,1171,0,1946
568,1140,0,1947
622,1184,0,1948
598,1138,0,1949
593,1164,0,1950
579,1110,0,1951
565,1194,0,1952
561,1209,0,1953
583,1140,0,1954
634,1183,0,1955
548,1191,0,1956
562,1220,0,1957
549,1192,0,1958
566,1172,0,1959
578,1205,0,1960
527,1208,0,1961
528,1220,0,1962
557,1221,0,1963
578,1187,0,1964
560,1201,0,1965
583,1172,0,1966
582,1140,0,1967
537,1226,0,1968
541,1188,0,1969
566,1195,0,1970
484,1256,0,1971
547,1211,0,1972
535,1217,0,1973
565,1247,0,1974
522,1231,0,1975
514,1217,0,1976
531,1186,0,1977
495,1300,0,1978
498,1243,0,1979
505,1269,0,1980
523,1265,0,1981
488,1274,0,1982
520,1208,0,1983
519,1264,0,1984
492,1295,0,1985
524,1255,0,1986
499,1263,0,1987
490,1288,0,1988
499,1320,0,1989
448,1319,0,1990
490,1275,0,1991
484,1290,0,1992
498,1282,0,1993
487,1288,0,1994
470,1326,0,1995
480,1298,0,1996
433,1324,0,1997
495,1285,0,1998
461,1301,0,1999
474,1312,0,2000
472,1296,0,2001
480,1295,0,2002
480,1328,0,2003
453,1325,0,2004
472,1300,0,2005
496,1279,0,2006
473,1332,0,2007
446,1340,0,2008
444,1335,0,2009
441,1348,0,2010
469,1338,0,2011
402,1357,0,2012
440,1361,0,2013
406,1392,0,2014
432,1372,0,2015
430,1334,0,2016
451,1335,0,2017
419,1376,0,2018
430,1396,0,2019
387,1420,0,2020
399,1430,0,2021
392,1420,0,2022
392,1392,0,2023
393,1441,0,2024
395,1393,0,2025
410,1386,0,2026
420,1465,0,2027
374,1422,0,2028
376,1430,0,2029
375,1467,0,2030
382,1441,0,2031
384,1426,0,2032
389,1430,0,2033
407,1435,0,2034
380,1456,0,2035
360,1483,0,2036
362,1456,0,2037
368,1456,0,2038
387,1486,0,2039
340,1517,0,2040
401,1449,0,2041
349,1473,0,2042
363,1444,0,2043
302,1506,0,2044
354,1475,0,2045
310,1516,0,2046
298,1509,0,2047
329,1471,0,2048
322,1513,0,2049
312,1536,0,2050
333,1508,0,2051
325,1553,0,2052
329,1502,0,2053
313,1537,0,2054
268,1580,0,2055
302,1542,0,2056
313,1524,0,2057
322,1565,0,2058
283,1545,0,2059
312,1487,0,2060
294,1518,0,2061
281,1580,0,2062
278,1579,0,2063
269,1581,0,2064
266,1560,0,2065
273,1576,0,2066
302,1550,0,2067
304,1545,0,2068
260,1581,0,2069
254,1582,0,2070
273,1569,0,2071
242,1559,0,2072
291,1616,0,2073
238,1628,0,2074
325,1338,0,2075
432,846,0,2076
530,540,0,2077
612,277,0,2078
658,126,0,2079
652,59,0,2080
680,77,0,2081
710,76,0,2082
679,70,0,2083
707,80,0,2084
710,51,0,2085
682,68,0,2086
751,77,0,2087
686,77,0,2088
713,78,0,2089
772,83,0,2090
733,78,0,2091
765,94,0,2092
750,78,0,2093
773,90,0,2094
785,101,0,2095
820,95,0,2096
781,84,0,2097
776,95,0,2098
823,99,0,2099
860,87,0,2100
825,93,0,2101
834,90,0,2102
805,102,0,2103
852,125,0,2104
820,110,0,2105
857,111,0,2106
814,121,0,2107
865,102,0,2108
841,123,0,2109
881,103,0,2110
902,112,0,2111
915,111,0,2112
884,135,0,2113
903,132,0,2114
901,109,0,2115
919,103,0,2116
944,111,0,2117
937,129,0,2118
895,118,0,2119
983,121,0,2120
958,125,0,2121
931,130,0,2122
957,136,0,2123
999,120,0,2124
959,120,0,2125
957,150,0,2126
969,121,0,2127
994,125,0,2128
983,140,0,2129
991,155,0,2130
1007,124,0,2131
982,163,0,2132
1028,126,0,2133
957,158,0,2134
1036,133,0,2135
1020,152,0,2136
987,145,0,2137
1040,168,0,2138
1043,157,0,2139
997,180,0,2140
1016,156,0,2141
1050,168,0,2142
1051,149,0,2143
1065,163,0,2144
1033,160,0,2145
1063,146,0,2146
1072,155,0,2147
1116,143,0,2148
1101,181,0,2149
1098,172,0,2150
1076,187,0,2151
1045,177,0,2152
1058,183,0,2153
1094,188,0,2154
1102,185,0,2155
1103,198,0,2156
1097,192,0,2157
1095,201,0,2158
1107,192,0,2159
1078,197,0,2160
1120,189,0,2161
1115,214,0,2162
1156,203,0,2163
1129,203,0,2164
1081,229,0,2165
1114,222,0,2166
1164,237,0,2167
1092,218,0,2168
1146,218,0,2169
1103,216,0,2170
1115,223,0,2171
1126,216,0,2172
1132,244,0,2173
1171,198,0,2174
1134,250,0,2175
1125,254,0,2176
1113,248,0,2177
1099,250,0,2178
1100,227,0,2179
1112,242,0,2180
1126,246,0,2181
1108,254,0,2182
1105,250,0,2183
1097,261,0,2184
1120,255,0,2185
1132,270,0,2186
1138,274,0,2187
1150,242,0,2188
1127,253,0,2189
1138,268,0,2190
1137,277,0,2191
1106,288,0,2192
1121,285,0,2193
1105,288,0,2194
1142,277,0,2195
1093,301,0,2196
1152,294,0,2197
1197,280,0,2198
1138,309,0,2199
1088,303,0,2200
1116,316,0,2201
1148,287,0,2202
1132,353,0,2203
1135,327,0,2204
1125,325,0,2205
1085,301,0,2206
1133,298,0,2207
1136,295,0,2208
1098,330,0,2209
1112,316,0,2210
1081,318,0,2211
1092,330,0,2212
1134,332,0,2213
1071,347,0,2214
1108,311,0,2215
1108,359,0,2216
1071,373,0,2217
1093,335,0,2218
1112,337,0,2219
1115,370,0,2220
1119,300,0,2221
1130,359,0,2222
1095,354,0,2223
1092,330,0,2224
1110,401,0,2225
1108,382,0,2226
1075,380,0,2227
1116,394,0,2228
1109,393,0,2229
1114,380,0,2230
1145,393,0,2231
1102,397,0,2232
1122,397,0,2233
1118,393,0,2234
1112,376,0,2235
1158,402,0,2236
1110,430,0,2237
1072,402,0,2238
1117,422,0,2239
1149,430,0,2240
1123,421,0,2241
1115,404,0,2242
1097,426,0,2243
1128,419,0,2244
1110,432,0,2245
1096,462,0,2246
1095,436,0,2247
1142,408,0,2248
1144,425,0,2249
1088,451,0,2250
1090,456,0,2251
1119,478,0,2252
1105,457,0,2253
1133,451,0,2254
1101,474,0,2255
1109,497,0,2256
1097,472,0,2257
1124,459,0,2258
1092,502,0,2259
1084,510,0,2260
1050,476,0,2261
1101,525,0,2262
1077,513,0,2263
1074,495,0,2264
1058,568,0,2265
1066,502,0,2266
1061,496,0,2267
1102,496,0,2268
1051,542,0,2269
1079,531,0,2270
1045,540,0,2271
1096,499,0,2272
1033,534,0,2273
1004,545,0,2274
1027,569,0,2275
1034,576,0,2276
1030,558,0,2277
1095,531,0,2278
1052,539,0,2279
1063,586,0,2280
1049,552,0,2281
1045,586,0,2282
1031,600,0,2283
1045,552,0,2284
1041,542,0,2285
1020,584,0,2286
1017,574,0,2287
1040,579,0,2288
1035,552,0,2289
1002,609,0,2290
1030,582,0,2291
1009,632,0,2292
1032,589,0,2293
998,604,0,2294
1029,643,0,2295
1027,605,0,2296
1026,622,0,2297
981,620,0,2298
1030,591,0,2299
963,626,0,2300
997,627,0,2301
1008,638,0,2302
996,649,0,2303
1011,647,0,2304
970,652,0,2305
1003,632,0,2306
1011,613,0,2307
976,621,0,2308
1027,640,0,2309
954,683,0,2310
1002,646,0,2311
985,657,0,2312
987,691,0,2313
1001,687,0,2314
920,719,0,2315
958,677,0,2316
992,676,0,2317
973,676,0,2318
944,700,0,2319
1028,664,0,2320
942,729,0,2321
942,704,0,2322
897,762,0,2323
925,689,0,2324
908,734,0,2325
946,744,0,2326
947,740,0,2327
938,714,0,2328
935,754,0,2329
922,779,0,2330
899,744,0,2331
950,714,0,2332
961,747,0,2333
872,805,0,2334
945,734,0,2335
929,777,0,2336
908,726,0,2337
928,766,0,2338
874,803,0,2339
855,819,0,2340
911,790,0,2341
851,789,0,2342
841,816,0,2343
859,817,0,2344
870,777,0,2345
880,811,0,2346
886,804,0,2347
855,879,0,2348
860,823,0,2349
837,812,0,2350
815,850,0,2351
833,823,0,2352
838,842,0,2353
838,826,0,2354
823,891,0,2355
855,838,0,2356
834,833,0,2357
848,849,0,2358
805,885,0,2359
790,861,0,2360
804,884,0,2361
807,863,0,2362
792,876,0,2363
793,905,0,2364
767,923,0,2365
784,916,0,2366
798,888,0,2367
809,889,0,2368
759,957,0,2369
742,937,0,2370
764,886,0,2371
777,908,0,2372
779,932,0,2373
737,935,0,2374
745,919,0,2375
750,944,0,2376
707,1001,0,2377
789,935,0,2378
768,943,0,2379
710,942,0,2380
745,977,0,2381
716,975,0,2382
743,937,0,2383
677,964,0,2384
729,986,0,2385
759,963,0,2386
713,987,0,2387
725,982,0,2388
698,996,0,2389
699,976,0,2390
694,997,0,2391
686,1033,0,2392
701,1024,0,2393
688,1031,0,2394
718,1018,0,2395
662,1006,0,2396
662,1029,0,2397
699,950,0,2398
652,1009,0,2399
682,1036,0,2400
651,1082,0,2401
687,1045,0,2402
700,1042,0,2403
651,1029,0,2404
655,1027,0,2405
619,1074,0,2406
676,1083,0,2407
620,1063,0,2408
644,1096,0,2409
685,1053,0,2410
621,1091,0,2411
646,1121,0,2412
620,1092,0,2413
642,1055,0,2414
635,1113,0,2415
592,1084,0,2416
611,1105,0,2417
608,1128,0,2418
615,1091,0,2419
646,1057,0,2420
596,1141,0,2421
588,1105,0,2422
576,1141,0,2423
598,1144,0,2424
582,1183,0,2425
583,1145,0,2426
616,1124,0,2427
630,1128,0,2428
629,1155,0,2429
561,1201,0,2430
597,1178,0,2431
583,1196,0,2432
611,1138,0,2433
568,1204,0,2434
600,1199,0,2435
566,1186,0,2436
595,1144,0,2437
572,1177,0,2438
566,1238,0,2439
565,1214,0,2440
622,1201,0,2441
538,1257,0,2442
533,1263,0,2443
530,1231,0,2444
522,1258,0,2445
517,1240,0,2446
512,1246,0,2447
555,1217,0,2448
519,1263,0,2449
532,1213,0,2450
546,1246,0,2451
504,1241,0,2452
507,1265,0,2453
488,1243,0,2454
493,1282,0,2455
503,1328,0,2456
491,1315,0,2457
495,1302,0,2458
566,1240,0,2459
474,1286,0,2460
506,1261,0,2461
531,1270,0,2462
471,1327,0,2463
481,1326,0,2464
499,1243,0,2465
475,1313,0,2466
490,1326,0,2467
510,1297,0,2468
474,1308,0,2469
457,1328,0,2470
475,1259,0,2471
491,1270,0,2472
455,1313,0,2473
487,1310,0,2474
459,1325,0,2475
419,1388,0,2476
452,1358,0,2477
438,1369,0,2478
449,1347,0,2479
431,1373,0,2480
431,1384,0,2481
430,1353,0,2482
435,1402,0,2483
456,1367,0,2484
401,1404,0,2485
374,1432,0,2486
423,1390,0,2487
440,1417,0,2488
458,1353,0,2489
427,1418,0,2490
431,1335,0,2491
412,1393,0,2492
415,1374,0,2493
412,1378,0,2494
429,1382,0,2495
385,1421,0,2496
372,1440,0,2497
391,1419,0,2498
374,1442,0,2499
356,1439,0,2500
371,1436,0,2501
395,1426,0,2502
397,1419,0,2503
368,1457,0,2504
336,1500,0,2505
368,1429,0,2506
367,1456,0,2507
365,1463,0,2508
379,1475,0,2509
363,1442,0,2510
371,1492,0,2511
335,1485,0,2512
302,1532,0,2513
305,1515,0,2514
335,1478,0,2515
321,1500,0,2516
300,1529,0,2517
341,1505,0,2518
322,1528,0,2519
288,1526,0,2520
286,1541,0,2521
324,1542,0,2522
320,1547,0,2523
319,1535,0,2524
273,1571,0,2525
311,1515,0,2526
299,1556,0,2527
273,1519,0,2528
326,1565,0,2529
285,1536,0,2530
280,1580,0,2531
280,1561,0,2532
290,1538,0,2533
294,1544,0,2534
262,1571,0,2535
259,1544,0,2536
265,1616,0,2537
283,1567,0,2538
239,1595,0,2539
266,1614,0,2540
265,1587,0,2541
299,1530,0,2542
275,1596,0,2543
247,1619,0,2544
260,1563,0,2545
252,1624,0,2546
307,1323,0,2547
450,883,0,2548
537,459,0,2549
551,265,0,2550
617,129,0,2551
632,63,0,2552
646,81,0,2553
622,83,0,2554
606,76,0,2555
688,80,0,2556
635,95,0,2557
670,100,0,2558
624,87,0,2559
668,88,0,2560
679,89,0,2561
740,85,0,2562
717,89,0,2563
743,110,0,2564
685,96,0,2565
704,105,0,2566
728,100,0,2567
715,101,0,2568
750,114,0,2569
771,105,0,2570
732,107,0,2571
796,114,0,2572
780,121,0,2573
801,96,0,2574
843,106,0,2575
809,136,0,2576
862,130,0,2577
836,131,0,2578
843,137,0,2579
833,123,0,2580
826,123,0,2581
854,146,0,2582
894,144,0,2583
896,135,0,2584
884,141,0,2585
877,156,0,2586
912,139,0,2587
918,138,0,2588
885,156,0,2589
895,168,0,2590
924,165,0,2591
901,166,0,2592
947,148,0,2593
898,172,0,2594
907,157,0,2595
921,179,0,2596
940,151,0,2597
947,161,0,2598
972,177,0,2599
951,167,0,2600
955,200,0,2601
953,199,0,2602
937,207,0,2603
1010,190,0,2604
948,162,0,2605
976,173,0,2606
1023,178,0,2607
1018,204,0,2608
981,194,0,2609
1045,177,0,2610
1015,190,0,2611
975,216,0,2612
950,211,0,2613
997,182,0,2614
1009,197,0,2615
1032,219,0,2616
1011,210,0,2617
986,214,0,2618
1041,216,0,2619
1010,209,0,2620
1013,208,0,2621
1057,230,0,2622
1007,220,0,2623
1019,204,0,2624
1048,204,0,2625
1020,223,0,2626
998,222,0,2627
1005,243,0,2628
1077,226,0,2629
1090,229,0,2630
1069,223,0,2631
1024,237,0,2632
1135,191,0,2633
1064,239,0,2634
1084,223,0,2635
1109,244,0,2636
1115,227,0,2637
1055,223,0,2638
1075,248,0,2639
1062,250,0,2640
1086,237,0,2641
1062,236,0,2642
1046,288,0,2643
1084,272,0,2644
1127,254,0,2645
1116,266,0,2646
1140,257,0,2647
1093,254,0,2648
1168,236,0,2649
1055,273,0,2650
1135,253,0,2651
1107,288,0,2652
1121,260,0,2653
1145,272,0,2654
1156,287,0,2655
1153,295,0,2656
1121,277,0,2657
1162,280,0,2658
1125,297,0,2659
1142,253,0,2660
1103,330,0,2661
1080,304,0,2662
1045,323,0,2663
1132,304,0,2664
1112,309,0,2665
1093,295,0,2666
1079,298,0,2667
1126,343,0,2668
1107,316,0,2669
1080,333,0,2670
1162,319,0,2671
1097,344,0,2672
1111,331,0,2673
1110,305,0,2674
1090,353,0,2675
1067,357,0,2676
1068,352,0,2677
1073,348,0,2678
1143,332,0,2679
1165,327,0,2680
1109,364,0,2681
1111,381,0,2682
1087,385,0,2683
1151,354,0,2684
1096,371,0,2685
1107,363,0,2686
1120,403,0,2687
1131,361,0,2688
1111,357,0,2689
1153,372,0,2690
1100,396,0,2691
1106,371,0,2692
1140,378,0,2693
1152,389,0,2694
1080,406,0,2695
1093,404,0,2696
1062,414,0,2697
1116,415,0,2698
1112,404,0,2699
1075,450,0,2700
1105,402,0,2701
1118,407,0,2702
1120,417,0,2703
1087,435,0,2704
1098,419,0,2705
1165,389,0,2706
1102,399,0,2707
1104,444,0,2708
1103,431,0,2709
1077,456,0,2710
1060,432,0,2711
1080,446,0,2712
1091,448,0,2713
1089,453,0,2714
1054,462,0,2715
1068,470,0,2716
1079,473,0,2717
1095,437,0,2718
1083,491,0,2719
1085,476,0,2720
1053,495,0,2721
1086,520,0,2722
1078,494,0,2723
1045,484,0,2724
1076,498,0,2725
1020,503,0,2726
1071,488,0,2727
1063,519,0,2728
1037,492,0,2729
1030,550,0,2730
1048,520,0,2731
1067,509,0,2732
1091,508,0,2733
1001,527,0,2734
977,569,0,2735
1006,541,0,2736
1042,550,0,2737
1007,576,0,2738
1017,566,0,2739
1029,576,0,2740
1002,574,0,2741
1020,582,0,2742
1022,609,0,2743
995,603,0,2744
1011,597,0,2745
1045,601,0,2746
996,614,0,2747
975,623,0,2748
999,592,0,2749
1002,601,0,2750
984,631,0,2751
968,636,0,2752
980,619,0,2753
946,641,0,2754
957,622,0,2755
950,649,0,2756
986,664,0,2757
943,664,0,2758
928,695,0,2759
971,670,0,2760
946,660,0,2761
919,650,0,2762
958,722,0,2763
922,700,0,2764
908,726,0,2765
900,708,0,2766
921,726,0,2767
886,739,0,2768
878,737,0,2769
923,714,0,2770
903,714,0,2771
918,721,0,2772
894,751,0,2773
892,767,0,2774
866,767,0,2775
869,780,0,2776
896,755,0,2777
941,771,0,2778
910,752,0,2779
861,768,0,2780
897,741,0,2781
887,753,0,2782
905,760,0,2783
892,791,0,2784
876,761,0,2785
876,801,0,2786
905,778,0,2787
877,805,0,2788
860,793,0,2789
889,825,0,2790
864,831,0,2791
852,833,0,2792
833,815,0,2793
872,790,0,2794
880,821,0,2795
827,830,0,2796
833,823,0,2797
823,854,0,2798
834,804,0,2799
836,832,0,2800
803,863,0,2801
811,872,0,2802
811,883,0,2803
859,838,0,2804
825,901,0,2805
833,883,0,2806
773,938,0,2807
772,936,0,2808
778,919,0,2809
804,901,0,2810
791,914,0,2811
774,901,0,2812
813,927,0,2813
775,927,0,2814
784,936,0,2815
745,935,0,2816
758,936,0,2817
769,916,0,2818
746,939,0,2819
747,939,0,2820
719,975,0,2821
747,921,0,2822
736,912,0,2823
750,925,0,2824
737,948,0,2825
748,976,0,2826
755,954,0,2827
734,978,0,2828
659,1044,0,2829
698,992,0,2830
723,956,0,2831
694,996,0,2832
752,983,0,2833
676,995,0,2834
723,973,0,2835
739,967,0,2836
728,953,0,2837
679,1017,0,2838
695,1017,0,2839
670,1029,0,2840
712,988,0,2841
714,1004,0,2842
679,1047,0,2843
682,1063,0,2844
652,1066,0,2845
634,1069,0,2846
671,1109,0,2847
688,1059,0,2848
642,1068,0,2849
643,1069,0,2850
644,1058,0,2851
649,1083,0,2852
629,1104,0,2853
628,1115,0,2854
633,1104,0,2855
631,1070,0,2856
615,1123,0,2857
660,1100,0,2858
577,1148,0,2859
628,1097,0,2860
591,1111,0,2861
624,1065,0,2862
564,1122,0,2863
604,1121,0,2864
599,1146,0,2865
590,1151,0,2866
604,1130,0,2867
602,1137,0,2868
587,1151,0,2869
567,1168,0,2870
564,1144,0,2871
574,1136,0,2872
549,1132,0,2873
556,1218,0,2874
595,1143,0,2875
589,1141,0,2876
615,1144,0,2877
570,1187,0,2878
565,1191,0,2879
517,1231,0,2880
553,1174,0,2881
541,1229,0,2882
547,1210,0,2883
555,1196,0,2884
522,1238,0,2885
499,1245,0,2886
512,1248,0,2887
529,1237,0,2888
500,1230,0,2889
540,1231,0,2890
506,1264,0,2891
503,1242,0,2892
487,1241,0,2893
497,1301,0,2894
491,1303,0,2895
502,1241,0,2896
432,1330,0,2897
469,1255,0,2898
467,1289,0,2899
486,1293,0,2900
475,1314,0,2901
494,1277,0,2902
441,1329,0,2903
437,1318,0,2904
454,1338,0,2905
457,1307,0,2906
420,1356,0,2907
426,1345,0,2908
437,1357,0,2909
439,1362,0,2910
445,1317,0,2911
440,1357,0,2912
419,1334,0,2913
420,1374,0,2914
432,1367,0,2915
401,1367,0,2916
407,1367,0,2917
391,1414,0,2918
425,1363,0,2919
402,1394,0,2920
423,1346,0,2921
404,1363,0,2922
405,1405,0,2923
408,1415,0,2924
368,1411,0,2925
398,1393,0,2926
409,1396,0,2927
381,1397,0,2928
364,1396,0,2929
395,1418,0,2930
396,1407,0,2931
388,1408,0,2932
389,1383,0,2933
440,1391,0,2934
370,1397,0,2935
374,1412,0,2936
375,1441,0,2937
373,1455,0,2938
357,1461,0,2939
384,1457,0,2940
348,1464,0,2941
357,1453,0,2942
336,1455,0,2943
349,1434,0,2944
348,1455,0,2945
359,1451,0,2946
351,1445,0,2947
323,1499,0,2948
339,1474,0,2949
333,1470,0,2950
371,1500,0,2951
333,1467,0,2952
330,1474,0,2953
327,1509,0,2954
332,1496,0,2955
327,1514,0,2956
298,1496,0,2957
358,1468,0,2958
329,1469,0,2959
372,1428,0,2960
314,1501,0,2961
344,1497,0,2962
358,1463,0,2963
323,1521,0,2964
306,1515,0,2965
311,1545,0,2966
332,1495,0,2967
337,1478,0,2968
323,1526,0,2969
319,1589,0,2970
301,1563,0,2971
307,1533,0,2972
347,1536,0,2973
295,1548,0,2974
307,1545,0,2975
304,1534,0,2976
343,1510,0,2977
280,1518,0,2978
311,1571,0,2979
307,1561,0,2980
276,1564,0,2981
272,1574,0,2982
298,1573,0,2983
272,1577,0,2984
269,1634,0,2985
387,1305,0,2986
510,848,0,2987
579,504,0,2988
670,265,0,2989
693,107,0,2990
708,78,0,2991
693,53,0,2992
742,60,0,2993
750,55,0,2994
753,57,0,2995
756,84,0,2996
804,66,0,2997
798,59,0,2998
798,64,0,2999
794,65,0,3000
843,58,0,3001
825,73,0,3002
841,68,0,3003
834,81,0,3004
841,68,0,3005
836,79,0,3006
816,92,0,3007
841,70,0,3008
831,79,0,3009
867,79,0,3010
893,76,0,3011
867,69,0,3012
861,95,0,3013
926,86,0,3014
861,76,0,3015
927,97,0,3016
942,90,0,3017
934,88,0,3018
936,105,0,3019
900,89,0,3020
947,90,0,3021
974,100,0,3022
954,98,0,3023
928,113,0,3024
995,114,0,3025
1014,111,0,3026
941,97,0,3027
994,107,0,3028
992,115,0,3029
1021,99,0,3030
